1418395985.255000, /muse/elements/beta_session_score, 1.0, 1.0, 0.75, 1.0
1418395985.255000, /muse/elements/delta_session_score, 1.0, 0.50769234, 0.0, 1.0
1418395985.255000, /muse/elements/gamma_session_score, 1.0, 1.0, 0.7090909, 1.0
1418395985.256000, /muse/elements/theta_session_score, 1.0, 0.6296296, 0.7407407, 1.0
1418395985.256000, /muse/eeg, 825.78015, 983.69824, 746.8211, 865.25964
1418395985.256000, /muse/eeg, 852.0998, 977.11835, 743.5311, 863.6147
1418395985.256000, /muse/eeg, 838.94, 970.5384, 748.46606, 857.0347
1418395985.256000, /muse/eeg, 817.55524, 977.11835, 738.5962, 820.8452
1418395985.256000, /muse/eeg, 778.0757, 983.69824, 725.43634, 763.2709
1418395985.256000, /muse/eeg, 791.23553, 1005.083, 738.5962, 827.4251
1418395985.256000, /muse/acc, -105.46892, 988.2828, -93.750145
1418395985.257000, /muse/acc, -97.6564, 984.3765, -82.03138
1418395985.257000, /muse/acc, -70.31261, 980.4703, -66.40636
1418395985.257000, /muse/acc, -39.06256, 984.3765, -54.687584
1418395985.257000, /muse/eeg, 801.1054, 939.28375, 713.92145, 825.78015
1418395985.257000, /muse/eeg/quantization, 1, 4, 1, 1
1418395985.257000, /muse/eeg, 764.91583, 945.8637, 707.34155, 794.5255
1418395985.257000, /muse/eeg, 755.04596, 991.92316, 746.8211, 806.04034
1418395985.257000, /muse/eeg, 771.4958, 991.92316, 759.9809, 827.4251
1418395985.257000, /muse/eeg, 755.04596, 972.1834, 708.9865, 815.9103
1418395985.258000, /muse/eeg, 753.401, 906.38416, 728.7263, 815.9103
1418395985.258000, /muse/eeg, 707.34155, 893.2243, 687.6018, 722.14636
1418395985.258000, /muse/acc, 3.9062562, 1019.53284, -50.78133
1418395985.258000, /muse/acc, -62.5001, 996.09534, -82.03138
1418395985.276000, /muse/acc, -105.46892, 972.6578, -101.56266
1418395985.276000, /muse/drlref, 1641935.5, 1648387.1
1418395985.299000, /muse/eeg, 511.5889, 861.9697, 769.8508, 485.2692
1418395985.300000, /muse/eeg/quantization, 1, 1, 1, 2
1418395985.300000, /muse/eeg, 547.77844, 888.28937, 835.65, 501.719
1418395985.301000, /muse/eeg, 572.4532, 894.8693, 827.4251, 511.5889
1418395985.301000, /muse/eeg, 565.8732, 908.0292, 807.68536, 541.19855
1418395985.302000, /muse/eeg, 587.258, 840.58496, 829.07007, 511.5889
1418395985.302000, /muse/eeg, 577.3881, 861.9697, 817.55524, 449.07962
