lon,lat,ele,time,tz_CEST
14.219413,46.026515,609.3,2015-06-02T16:18:02Z,2015-06-02 18:18:02
14.21946,46.026501,608.2,2015-06-02T16:18:03Z,2015-06-02 18:18:03
14.219513,46.026486,606.9,2015-06-02T16:18:04Z,2015-06-02 18:18:04
14.219547,46.026468,605.9,2015-06-02T16:18:05Z,2015-06-02 18:18:05
14.219586,46.026449,604.8,2015-06-02T16:18:06Z,2015-06-02 18:18:06
14.219632,46.026437,604.4,2015-06-02T16:18:07Z,2015-06-02 18:18:07
14.21969,46.02643,604,2015-06-02T16:18:08Z,2015-06-02 18:18:08
14.219749,46.026419,603.6,2015-06-02T16:18:09Z,2015-06-02 18:18:09
14.219809,46.026414,603.3,2015-06-02T16:18:10Z,2015-06-02 18:18:10
14.219863,46.026416,603.2,2015-06-02T16:18:11Z,2015-06-02 18:18:11
14.21992,46.026409,602.9,2015-06-02T16:18:12Z,2015-06-02 18:18:12
14.219968,46.026404,602.7,2015-06-02T16:18:13Z,2015-06-02 18:18:13
14.220016,46.026404,602.5,2015-06-02T16:18:14Z,2015-06-02 18:18:14
14.220069,46.026402,602.3,2015-06-02T16:18:15Z,2015-06-02 18:18:15
14.220117,46.026394,602,2015-06-02T16:18:16Z,2015-06-02 18:18:16
14.220167,46.02639,601.7,2015-06-02T16:18:17Z,2015-06-02 18:18:17
14.220217,46.026388,601.5,2015-06-02T16:18:18Z,2015-06-02 18:18:18
14.220272,46.026383,601.2,2015-06-02T16:18:19Z,2015-06-02 18:18:19
14.220316,46.026376,600.9,2015-06-02T16:18:20Z,2015-06-02 18:18:20
14.220372,46.02638,600.9,2015-06-02T16:18:22Z,2015-06-02 18:18:22
14.220416,46.026385,600.9,2015-06-02T16:18:23Z,2015-06-02 18:18:23
14.220458,46.026389,601.2,2015-06-02T16:18:24Z,2015-06-02 18:18:24
14.220506,46.026389,601.4,2015-06-02T16:18:25Z,2015-06-02 18:18:25
14.220551,46.02639,601.6,2015-06-02T16:18:26Z,2015-06-02 18:18:26
14.2206,46.026388,601.7,2015-06-02T16:18:27Z,2015-06-02 18:18:27
14.220646,46.026383,601.8,2015-06-02T16:18:28Z,2015-06-02 18:18:28
14.220689,46.026376,601.8,2015-06-02T16:18:29Z,2015-06-02 18:18:29
14.220733,46.026368,601.8,2015-06-02T16:18:30Z,2015-06-02 18:18:30
14.220778,46.026356,601.6,2015-06-02T16:18:31Z,2015-06-02 18:18:31
14.220827,46.026336,601.3,2015-06-02T16:18:32Z,2015-06-02 18:18:32
14.220875,46.02633,601.3,2015-06-02T16:18:33Z,2015-06-02 18:18:33
14.220922,46.026311,601,2015-06-02T16:18:34Z,2015-06-02 18:18:34
14.220963,46.026292,600.7,2015-06-02T16:18:35Z,2015-06-02 18:18:35
14.221005,46.026275,600.5,2015-06-02T16:18:36Z,2015-06-02 18:18:36
14.221057,46.026268,600.5,2015-06-02T16:18:37Z,2015-06-02 18:18:37
14.221109,46.026266,600.7,2015-06-02T16:18:38Z,2015-06-02 18:18:38
14.221159,46.026267,601,2015-06-02T16:18:39Z,2015-06-02 18:18:39
14.221209,46.026275,601.4,2015-06-02T16:18:40Z,2015-06-02 18:18:40
14.221259,46.026289,602,2015-06-02T16:18:41Z,2015-06-02 18:18:41
14.221304,46.026306,602.4,2015-06-02T16:18:42Z,2015-06-02 18:18:42
14.221343,46.026333,603.1,2015-06-02T16:18:43Z,2015-06-02 18:18:43
14.221368,46.026371,604,2015-06-02T16:18:44Z,2015-06-02 18:18:44
14.221385,46.026411,604.9,2015-06-02T16:18:45Z,2015-06-02 18:18:45
14.221395,46.026454,605.9,2015-06-02T16:18:46Z,2015-06-02 18:18:46
14.221396,46.026493,606.8,2015-06-02T16:18:47Z,2015-06-02 18:18:47
14.221395,46.02653,607.7,2015-06-02T16:18:48Z,2015-06-02 18:18:48
14.221398,46.026561,608.4,2015-06-02T16:18:49Z,2015-06-02 18:18:49
14.221403,46.026592,609.1,2015-06-02T16:18:50Z,2015-06-02 18:18:50
14.221406,46.026623,609.8,2015-06-02T16:18:51Z,2015-06-02 18:18:51
14.221404,46.026654,610.6,2015-06-02T16:18:52Z,2015-06-02 18:18:52
14.221404,46.026684,611.3,2015-06-02T16:18:53Z,2015-06-02 18:18:53
14.221407,46.026716,612,2015-06-02T16:18:54Z,2015-06-02 18:18:54
14.221405,46.026747,612.7,2015-06-02T16:18:55Z,2015-06-02 18:18:55
14.221397,46.026776,613.4,2015-06-02T16:18:56Z,2015-06-02 18:18:56
14.221382,46.026828,614.7,2015-06-02T16:18:58Z,2015-06-02 18:18:58
14.221368,46.026855,615.5,2015-06-02T16:18:59Z,2015-06-02 18:18:59
14.221354,46.026884,616.2,2015-06-02T16:19:00Z,2015-06-02 18:19:00
14.221349,46.026914,617,2015-06-02T16:19:01Z,2015-06-02 18:19:01
14.221341,46.026945,617.8,2015-06-02T16:19:02Z,2015-06-02 18:19:02
14.221312,46.026971,618.7,2015-06-02T16:19:03Z,2015-06-02 18:19:03
14.221268,46.026993,619.6,2015-06-02T16:19:04Z,2015-06-02 18:19:04
14.221221,46.027012,620.2,2015-06-02T16:19:05Z,2015-06-02 18:19:05
14.221173,46.027029,620.5,2015-06-02T16:19:06Z,2015-06-02 18:19:06
14.22112,46.027046,620.9,2015-06-02T16:19:07Z,2015-06-02 18:19:07
14.221067,46.027063,621.3,2015-06-02T16:19:08Z,2015-06-02 18:19:08
14.221019,46.02708,621.6,2015-06-02T16:19:09Z,2015-06-02 18:19:09
14.220971,46.027098,621.7,2015-06-02T16:19:10Z,2015-06-02 18:19:10
14.220919,46.027117,621.6,2015-06-02T16:19:11Z,2015-06-02 18:19:11
14.220865,46.027137,621.6,2015-06-02T16:19:12Z,2015-06-02 18:19:12
14.220807,46.027155,621.6,2015-06-02T16:19:13Z,2015-06-02 18:19:13
14.220746,46.027171,621.6,2015-06-02T16:19:14Z,2015-06-02 18:19:14
14.220679,46.027187,621.7,2015-06-02T16:19:15Z,2015-06-02 18:19:15
14.220609,46.027199,621.7,2015-06-02T16:19:16Z,2015-06-02 18:19:16
14.220545,46.027217,621.8,2015-06-02T16:19:17Z,2015-06-02 18:19:17
14.22048,46.027223,621.8,2015-06-02T16:19:18Z,2015-06-02 18:19:18
14.220418,46.027233,621.9,2015-06-02T16:19:19Z,2015-06-02 18:19:19
14.220358,46.027246,622.1,2015-06-02T16:19:20Z,2015-06-02 18:19:20
14.220303,46.027265,622.5,2015-06-02T16:19:21Z,2015-06-02 18:19:21
14.220256,46.027284,622.8,2015-06-02T16:19:22Z,2015-06-02 18:19:22
14.220212,46.027308,623.2,2015-06-02T16:19:23Z,2015-06-02 18:19:23
14.220174,46.027341,623.8,2015-06-02T16:19:24Z,2015-06-02 18:19:24
14.220166,46.027376,624.3,2015-06-02T16:19:25Z,2015-06-02 18:19:25
14.220145,46.02741,624.8,2015-06-02T16:19:26Z,2015-06-02 18:19:26
14.220127,46.027447,625.4,2015-06-02T16:19:27Z,2015-06-02 18:19:27
14.220115,46.027486,626,2015-06-02T16:19:28Z,2015-06-02 18:19:28
14.220112,46.02752,626.5,2015-06-02T16:19:29Z,2015-06-02 18:19:29
14.220103,46.027553,627,2015-06-02T16:19:30Z,2015-06-02 18:19:30
14.220088,46.027587,627.7,2015-06-02T16:19:31Z,2015-06-02 18:19:31
14.220068,46.027621,628.4,2015-06-02T16:19:32Z,2015-06-02 18:19:32
14.220052,46.027656,629.1,2015-06-02T16:19:33Z,2015-06-02 18:19:33
14.22003,46.027692,629.9,2015-06-02T16:19:34Z,2015-06-02 18:19:34
14.219996,46.027727,631,2015-06-02T16:19:35Z,2015-06-02 18:19:35
14.219965,46.02776,632,2015-06-02T16:19:36Z,2015-06-02 18:19:36
14.21994,46.027798,633.1,2015-06-02T16:19:37Z,2015-06-02 18:19:37
14.219916,46.027835,634.1,2015-06-02T16:19:38Z,2015-06-02 18:19:38
14.219892,46.027872,635.2,2015-06-02T16:19:39Z,2015-06-02 18:19:39
14.219876,46.027909,636.2,2015-06-02T16:19:40Z,2015-06-02 18:19:40
14.219863,46.027948,636.4,2015-06-02T16:19:41Z,2015-06-02 18:19:41
14.219851,46.027989,636.2,2015-06-02T16:19:42Z,2015-06-02 18:19:42
14.219838,46.028029,636.1,2015-06-02T16:19:43Z,2015-06-02 18:19:43
14.219825,46.02807,636,2015-06-02T16:19:44Z,2015-06-02 18:19:44
14.219814,46.02811,635.9,2015-06-02T16:19:45Z,2015-06-02 18:19:45
14.219807,46.02815,635.6,2015-06-02T16:19:46Z,2015-06-02 18:19:46
14.219801,46.02819,635.4,2015-06-02T16:19:47Z,2015-06-02 18:19:47
14.219795,46.02823,635.1,2015-06-02T16:19:48Z,2015-06-02 18:19:48
14.219788,46.028271,634.9,2015-06-02T16:19:49Z,2015-06-02 18:19:49
14.219776,46.028313,634.7,2015-06-02T16:19:50Z,2015-06-02 18:19:50
14.219766,46.028354,634.5,2015-06-02T16:19:51Z,2015-06-02 18:19:51
14.219764,46.028393,634.1,2015-06-02T16:19:52Z,2015-06-02 18:19:52
14.219771,46.028431,633.7,2015-06-02T16:19:53Z,2015-06-02 18:19:53
14.219786,46.028464,633.2,2015-06-02T16:19:54Z,2015-06-02 18:19:54
14.219819,46.028497,632.4,2015-06-02T16:19:55Z,2015-06-02 18:19:55
14.219863,46.028525,631.5,2015-06-02T16:19:56Z,2015-06-02 18:19:56
14.219907,46.02855,630.7,2015-06-02T16:19:57Z,2015-06-02 18:19:57
14.219949,46.028573,630,2015-06-02T16:19:58Z,2015-06-02 18:19:58
14.219992,46.028595,629.2,2015-06-02T16:19:59Z,2015-06-02 18:19:59
14.220037,46.028612,628.5,2015-06-02T16:20:00Z,2015-06-02 18:20:00
14.220088,46.028632,627.7,2015-06-02T16:20:01Z,2015-06-02 18:20:01
14.220139,46.028648,626.9,2015-06-02T16:20:02Z,2015-06-02 18:20:02
14.220185,46.028663,626.3,2015-06-02T16:20:03Z,2015-06-02 18:20:03
14.220239,46.028684,625.5,2015-06-02T16:20:04Z,2015-06-02 18:20:04
14.220298,46.028707,624.6,2015-06-02T16:20:05Z,2015-06-02 18:20:05
14.220354,46.028728,623.8,2015-06-02T16:20:06Z,2015-06-02 18:20:06
14.220412,46.028743,623.1,2015-06-02T16:20:07Z,2015-06-02 18:20:07
14.220464,46.028759,623.3,2015-06-02T16:20:08Z,2015-06-02 18:20:08
14.220514,46.028762,623.5,2015-06-02T16:20:09Z,2015-06-02 18:20:09
14.220571,46.028757,623.6,2015-06-02T16:20:10Z,2015-06-02 18:20:10
14.220623,46.028742,623.8,2015-06-02T16:20:11Z,2015-06-02 18:20:11
14.220675,46.028745,623.9,2015-06-02T16:20:12Z,2015-06-02 18:20:12
14.220727,46.028751,624.1,2015-06-02T16:20:13Z,2015-06-02 18:20:13
14.220779,46.028755,624.3,2015-06-02T16:20:14Z,2015-06-02 18:20:14
14.220833,46.028766,624.6,2015-06-02T16:20:15Z,2015-06-02 18:20:15
14.220893,46.028789,625,2015-06-02T16:20:16Z,2015-06-02 18:20:16
14.220958,46.028818,625.4,2015-06-02T16:20:17Z,2015-06-02 18:20:17
14.221017,46.028862,625.8,2015-06-02T16:20:18Z,2015-06-02 18:20:18
14.221087,46.028898,626.2,2015-06-02T16:20:19Z,2015-06-02 18:20:19
14.221185,46.028918,626.5,2015-06-02T16:20:20Z,2015-06-02 18:20:20
14.221266,46.028927,626.6,2015-06-02T16:20:21Z,2015-06-02 18:20:21
14.221363,46.028939,626.6,2015-06-02T16:20:22Z,2015-06-02 18:20:22
14.221458,46.02895,626.6,2015-06-02T16:20:23Z,2015-06-02 18:20:23
14.221366,46.028921,626.6,2015-06-02T16:20:24Z,2015-06-02 18:20:24
14.221697,46.02899,626.4,2015-06-02T16:20:26Z,2015-06-02 18:20:26
14.221755,46.029024,626.2,2015-06-02T16:20:27Z,2015-06-02 18:20:27
14.221805,46.02906,626,2015-06-02T16:20:28Z,2015-06-02 18:20:28
14.221836,46.029108,625.7,2015-06-02T16:20:29Z,2015-06-02 18:20:29
14.221843,46.029142,625.5,2015-06-02T16:20:30Z,2015-06-02 18:20:30
14.221853,46.029223,625,2015-06-02T16:20:31Z,2015-06-02 18:20:31
14.221855,46.029273,624.8,2015-06-02T16:20:32Z,2015-06-02 18:20:32
14.221857,46.029327,624.5,2015-06-02T16:20:33Z,2015-06-02 18:20:33
14.221874,46.02938,624.1,2015-06-02T16:20:34Z,2015-06-02 18:20:34
14.2219,46.029423,623.7,2015-06-02T16:20:35Z,2015-06-02 18:20:35
14.221933,46.029471,623.1,2015-06-02T16:20:36Z,2015-06-02 18:20:36
14.221966,46.02949,622.8,2015-06-02T16:20:37Z,2015-06-02 18:20:37
14.222032,46.029528,621.9,2015-06-02T16:20:38Z,2015-06-02 18:20:38
14.222317,46.029584,617.9,2015-06-02T16:20:42Z,2015-06-02 18:20:42
14.222377,46.029583,617.1,2015-06-02T16:20:43Z,2015-06-02 18:20:43
14.222466,46.029584,616,2015-06-02T16:20:44Z,2015-06-02 18:20:44
14.222537,46.029588,615.1,2015-06-02T16:20:45Z,2015-06-02 18:20:45
14.222602,46.029597,614.4,2015-06-02T16:20:46Z,2015-06-02 18:20:46
14.222657,46.029627,614.3,2015-06-02T16:20:47Z,2015-06-02 18:20:47
14.222745,46.029701,614.5,2015-06-02T16:20:49Z,2015-06-02 18:20:49
14.222775,46.029741,614.9,2015-06-02T16:20:50Z,2015-06-02 18:20:50
14.222781,46.029782,615.6,2015-06-02T16:20:51Z,2015-06-02 18:20:51
14.222766,46.029847,617,2015-06-02T16:20:52Z,2015-06-02 18:20:52
14.222743,46.02989,618.2,2015-06-02T16:20:53Z,2015-06-02 18:20:53
14.222718,46.02994,619.6,2015-06-02T16:20:54Z,2015-06-02 18:20:54
14.222636,46.030179,625.6,2015-06-02T16:20:58Z,2015-06-02 18:20:58
14.222619,46.03024,627.2,2015-06-02T16:20:59Z,2015-06-02 18:20:59
14.222601,46.030299,628.7,2015-06-02T16:21:00Z,2015-06-02 18:21:00
14.222583,46.030355,630.1,2015-06-02T16:21:01Z,2015-06-02 18:21:01
14.222559,46.030413,631.8,2015-06-02T16:21:02Z,2015-06-02 18:21:02
14.222535,46.030471,632.3,2015-06-02T16:21:03Z,2015-06-02 18:21:03
14.222509,46.030526,632.9,2015-06-02T16:21:04Z,2015-06-02 18:21:04
14.222481,46.030582,633.5,2015-06-02T16:21:05Z,2015-06-02 18:21:05
14.222459,46.030605,634,2015-06-02T16:21:06Z,2015-06-02 18:21:06
14.222326,46.030837,637.3,2015-06-02T16:21:10Z,2015-06-02 18:21:10
14.222336,46.030887,637.2,2015-06-02T16:21:11Z,2015-06-02 18:21:11
14.222347,46.030936,637.1,2015-06-02T16:21:12Z,2015-06-02 18:21:12
14.222373,46.030986,636.5,2015-06-02T16:21:13Z,2015-06-02 18:21:13
14.222406,46.031039,635.8,2015-06-02T16:21:14Z,2015-06-02 18:21:14
14.222463,46.031094,634.4,2015-06-02T16:21:15Z,2015-06-02 18:21:15
14.222517,46.031141,633,2015-06-02T16:21:16Z,2015-06-02 18:21:16
14.222574,46.031184,631.5,2015-06-02T16:21:17Z,2015-06-02 18:21:17
14.222728,46.031252,627.2,2015-06-02T16:21:19Z,2015-06-02 18:21:19
14.222843,46.031317,624.3,2015-06-02T16:21:21Z,2015-06-02 18:21:21
14.222906,46.03134,622.7,2015-06-02T16:21:22Z,2015-06-02 18:21:22
14.222994,46.031348,621.4,2015-06-02T16:21:23Z,2015-06-02 18:21:23
14.223065,46.031368,620.5,2015-06-02T16:21:24Z,2015-06-02 18:21:24
14.223145,46.031383,619.6,2015-06-02T16:21:25Z,2015-06-02 18:21:25
14.223204,46.031393,618.9,2015-06-02T16:21:26Z,2015-06-02 18:21:26
14.223293,46.031418,617.9,2015-06-02T16:21:28Z,2015-06-02 18:21:28
14.223505,46.031509,616.5,2015-06-02T16:21:34Z,2015-06-02 18:21:34
14.223567,46.031533,616.1,2015-06-02T16:21:36Z,2015-06-02 18:21:36
14.223608,46.031548,615.9,2015-06-02T16:21:37Z,2015-06-02 18:21:37
14.223871,46.031566,614.3,2015-06-02T16:21:43Z,2015-06-02 18:21:43
14.223938,46.031557,613.9,2015-06-02T16:21:46Z,2015-06-02 18:21:46
14.22401,46.031567,613.9,2015-06-02T16:21:48Z,2015-06-02 18:21:48
14.224073,46.031577,613.9,2015-06-02T16:21:51Z,2015-06-02 18:21:51
14.224094,46.031601,614.3,2015-06-02T16:22:01Z,2015-06-02 18:22:01
14.224102,46.031661,615.3,2015-06-02T16:22:53Z,2015-06-02 18:22:53
14.224131,46.031682,615.6,2015-06-02T16:22:55Z,2015-06-02 18:22:55
14.224174,46.031703,615.9,2015-06-02T16:22:57Z,2015-06-02 18:22:57
14.224231,46.031718,616,2015-06-02T16:22:59Z,2015-06-02 18:22:59
14.224294,46.031734,616.1,2015-06-02T16:23:01Z,2015-06-02 18:23:01
14.224332,46.03174,616.1,2015-06-02T16:23:02Z,2015-06-02 18:23:02
14.224442,46.031782,616.6,2015-06-02T16:23:05Z,2015-06-02 18:23:05
14.224486,46.031788,616.6,2015-06-02T16:23:06Z,2015-06-02 18:23:06
14.224527,46.031788,616.5,2015-06-02T16:23:07Z,2015-06-02 18:23:07
14.224571,46.031791,616.4,2015-06-02T16:23:08Z,2015-06-02 18:23:08
14.224619,46.031797,616.3,2015-06-02T16:23:09Z,2015-06-02 18:23:09
14.224667,46.031809,616.2,2015-06-02T16:23:10Z,2015-06-02 18:23:10
14.224725,46.031821,616,2015-06-02T16:23:11Z,2015-06-02 18:23:11
14.22478,46.031831,615.8,2015-06-02T16:23:12Z,2015-06-02 18:23:12
14.224833,46.031846,615.7,2015-06-02T16:23:13Z,2015-06-02 18:23:13
14.224892,46.031853,615.5,2015-06-02T16:23:14Z,2015-06-02 18:23:14
14.224956,46.031864,615.2,2015-06-02T16:23:15Z,2015-06-02 18:23:15
14.225016,46.03187,614.9,2015-06-02T16:23:16Z,2015-06-02 18:23:16
14.225074,46.031875,614.6,2015-06-02T16:23:17Z,2015-06-02 18:23:17
14.225129,46.031882,614.4,2015-06-02T16:23:18Z,2015-06-02 18:23:18
14.225184,46.031884,614,2015-06-02T16:23:19Z,2015-06-02 18:23:19
14.225247,46.031882,613.5,2015-06-02T16:23:20Z,2015-06-02 18:23:20
14.22531,46.031883,613.1,2015-06-02T16:23:21Z,2015-06-02 18:23:21
14.225374,46.031879,612.6,2015-06-02T16:23:22Z,2015-06-02 18:23:22
14.225431,46.031874,612.2,2015-06-02T16:23:23Z,2015-06-02 18:23:23
14.225499,46.031874,612.3,2015-06-02T16:23:24Z,2015-06-02 18:23:24
14.225604,46.031848,612,2015-06-02T16:23:26Z,2015-06-02 18:23:26
14.225845,46.031763,610.7,2015-06-02T16:23:30Z,2015-06-02 18:23:30
14.225887,46.031731,610.2,2015-06-02T16:23:31Z,2015-06-02 18:23:31
14.225914,46.031692,609.6,2015-06-02T16:23:32Z,2015-06-02 18:23:32
14.226011,46.03151,606.4,2015-06-02T16:23:36Z,2015-06-02 18:23:36
14.226003,46.031473,605.7,2015-06-02T16:23:37Z,2015-06-02 18:23:37
14.225991,46.031445,605.2,2015-06-02T16:23:38Z,2015-06-02 18:23:38
14.225964,46.031413,604.6,2015-06-02T16:23:40Z,2015-06-02 18:23:40
14.225971,46.031368,603.8,2015-06-02T16:23:43Z,2015-06-02 18:23:43
14.226064,46.031255,601.9,2015-06-02T16:23:46Z,2015-06-02 18:23:46
14.226138,46.03119,600.4,2015-06-02T16:23:47Z,2015-06-02 18:23:47
14.226432,46.031074,599.6,2015-06-02T16:23:50Z,2015-06-02 18:23:50
14.226515,46.03106,600.2,2015-06-02T16:23:51Z,2015-06-02 18:23:51
14.226569,46.031038,600.2,2015-06-02T16:23:53Z,2015-06-02 18:23:53
14.226658,46.030997,600,2015-06-02T16:23:54Z,2015-06-02 18:23:54
14.226729,46.030986,600.5,2015-06-02T16:23:55Z,2015-06-02 18:23:55
14.2268,46.03096,600.5,2015-06-02T16:23:56Z,2015-06-02 18:23:56
14.226848,46.030932,600.3,2015-06-02T16:23:57Z,2015-06-02 18:23:57
14.226895,46.030896,599.8,2015-06-02T16:23:58Z,2015-06-02 18:23:58
14.226912,46.03085,598.8,2015-06-02T16:23:59Z,2015-06-02 18:23:59
14.226921,46.030787,597.2,2015-06-02T16:24:00Z,2015-06-02 18:24:00
14.226881,46.03074,595.6,2015-06-02T16:24:01Z,2015-06-02 18:24:01
14.226848,46.030708,594.5,2015-06-02T16:24:02Z,2015-06-02 18:24:02
14.226812,46.030671,593.2,2015-06-02T16:24:03Z,2015-06-02 18:24:03
14.226771,46.03062,591.6,2015-06-02T16:24:04Z,2015-06-02 18:24:04
14.22673,46.030572,590,2015-06-02T16:24:05Z,2015-06-02 18:24:05
14.226704,46.030533,588.8,2015-06-02T16:24:06Z,2015-06-02 18:24:06
14.226686,46.030481,587.3,2015-06-02T16:24:07Z,2015-06-02 18:24:07
14.226685,46.030431,586,2015-06-02T16:24:08Z,2015-06-02 18:24:08
14.226686,46.030382,585,2015-06-02T16:24:09Z,2015-06-02 18:24:09
14.226708,46.03032,584,2015-06-02T16:24:10Z,2015-06-02 18:24:10
14.22674,46.030272,583.3,2015-06-02T16:24:11Z,2015-06-02 18:24:11
14.22679,46.03023,582.7,2015-06-02T16:24:12Z,2015-06-02 18:24:12
14.226857,46.030195,582.3,2015-06-02T16:24:13Z,2015-06-02 18:24:13
14.22696,46.030151,581.6,2015-06-02T16:24:14Z,2015-06-02 18:24:14
14.226999,46.030142,581.5,2015-06-02T16:24:15Z,2015-06-02 18:24:15
14.227071,46.03011,580.9,2015-06-02T16:24:16Z,2015-06-02 18:24:16
14.227147,46.030075,581.1,2015-06-02T16:24:17Z,2015-06-02 18:24:17
14.227199,46.030047,581.2,2015-06-02T16:24:18Z,2015-06-02 18:24:18
14.227239,46.030026,581.2,2015-06-02T16:24:19Z,2015-06-02 18:24:19
14.227309,46.029963,580.4,2015-06-02T16:24:20Z,2015-06-02 18:24:20
14.227351,46.029914,579.4,2015-06-02T16:24:21Z,2015-06-02 18:24:21
14.22739,46.029851,577.9,2015-06-02T16:24:22Z,2015-06-02 18:24:22
14.227416,46.029787,576.1,2015-06-02T16:24:23Z,2015-06-02 18:24:23
14.22744,46.029737,574.7,2015-06-02T16:24:24Z,2015-06-02 18:24:24
14.227459,46.029687,573.2,2015-06-02T16:24:25Z,2015-06-02 18:24:25
14.22751,46.029635,571.9,2015-06-02T16:24:26Z,2015-06-02 18:24:26
14.227565,46.029594,570.9,2015-06-02T16:24:27Z,2015-06-02 18:24:27
14.227656,46.029546,570.3,2015-06-02T16:24:28Z,2015-06-02 18:24:28
14.227756,46.029526,570.5,2015-06-02T16:24:29Z,2015-06-02 18:24:29
14.22784,46.029501,570.5,2015-06-02T16:24:30Z,2015-06-02 18:24:30
14.227899,46.029489,570.5,2015-06-02T16:24:31Z,2015-06-02 18:24:31
14.228001,46.029476,570.9,2015-06-02T16:24:32Z,2015-06-02 18:24:32
14.228089,46.029472,571.3,2015-06-02T16:24:33Z,2015-06-02 18:24:33
14.228175,46.029474,572,2015-06-02T16:24:34Z,2015-06-02 18:24:34
14.22831,46.029486,573.2,2015-06-02T16:24:35Z,2015-06-02 18:24:35
14.22841,46.0295,574.4,2015-06-02T16:24:36Z,2015-06-02 18:24:36
14.228511,46.029528,576.1,2015-06-02T16:24:37Z,2015-06-02 18:24:37
14.228627,46.029564,578.3,2015-06-02T16:24:38Z,2015-06-02 18:24:38
14.228717,46.02959,580,2015-06-02T16:24:39Z,2015-06-02 18:24:39
14.228819,46.02962,581.9,2015-06-02T16:24:40Z,2015-06-02 18:24:40
14.228925,46.02965,583.6,2015-06-02T16:24:41Z,2015-06-02 18:24:41
14.229017,46.029685,585.4,2015-06-02T16:24:42Z,2015-06-02 18:24:42
14.22911,46.029718,587.1,2015-06-02T16:24:43Z,2015-06-02 18:24:43
14.229191,46.029732,588,2015-06-02T16:24:44Z,2015-06-02 18:24:44
14.229257,46.029757,589.1,2015-06-02T16:24:45Z,2015-06-02 18:24:45
14.22931,46.029775,589.9,2015-06-02T16:24:46Z,2015-06-02 18:24:46
14.229381,46.029783,590.5,2015-06-02T16:24:47Z,2015-06-02 18:24:47
14.229434,46.029773,590.3,2015-06-02T16:24:48Z,2015-06-02 18:24:48
14.229488,46.02976,590.1,2015-06-02T16:24:49Z,2015-06-02 18:24:49
14.229529,46.029734,589.5,2015-06-02T16:24:50Z,2015-06-02 18:24:50
14.229566,46.029692,588.3,2015-06-02T16:24:51Z,2015-06-02 18:24:51
14.229635,46.029609,586.3,2015-06-02T16:24:52Z,2015-06-02 18:24:52
14.229627,46.029577,585.2,2015-06-02T16:24:53Z,2015-06-02 18:24:53
14.229579,46.029563,584.2,2015-06-02T16:24:55Z,2015-06-02 18:24:55
14.229609,46.029371,577.4,2015-06-02T16:24:57Z,2015-06-02 18:24:57
14.229603,46.02932,575.4,2015-06-02T16:24:58Z,2015-06-02 18:24:58
14.229602,46.029266,573.4,2015-06-02T16:24:59Z,2015-06-02 18:24:59
14.22964,46.029179,570.5,2015-06-02T16:25:00Z,2015-06-02 18:25:00
14.229698,46.029134,569.5,2015-06-02T16:25:02Z,2015-06-02 18:25:02
14.229754,46.029102,568.9,2015-06-02T16:25:03Z,2015-06-02 18:25:03
14.229787,46.029088,568.7,2015-06-02T16:25:04Z,2015-06-02 18:25:04
14.229843,46.029088,569.3,2015-06-02T16:25:05Z,2015-06-02 18:25:05
14.229905,46.029089,569.9,2015-06-02T16:25:06Z,2015-06-02 18:25:06
14.230024,46.0291,571.6,2015-06-02T16:25:07Z,2015-06-02 18:25:07
14.230149,46.029144,574.4,2015-06-02T16:25:08Z,2015-06-02 18:25:08
14.230223,46.029157,575.7,2015-06-02T16:25:09Z,2015-06-02 18:25:09
14.230288,46.029171,576.8,2015-06-02T16:25:10Z,2015-06-02 18:25:10
14.230379,46.029196,578.7,2015-06-02T16:25:11Z,2015-06-02 18:25:11
14.230435,46.02921,579.7,2015-06-02T16:25:12Z,2015-06-02 18:25:12
14.230526,46.029234,581.4,2015-06-02T16:25:13Z,2015-06-02 18:25:13
14.230597,46.029245,582.4,2015-06-02T16:25:14Z,2015-06-02 18:25:14
14.230669,46.029263,583.6,2015-06-02T16:25:15Z,2015-06-02 18:25:15
14.230727,46.029281,584.6,2015-06-02T16:25:16Z,2015-06-02 18:25:16
14.230797,46.029292,585.5,2015-06-02T16:25:17Z,2015-06-02 18:25:17
14.230863,46.029298,586.2,2015-06-02T16:25:18Z,2015-06-02 18:25:18
14.230932,46.029306,586.9,2015-06-02T16:25:19Z,2015-06-02 18:25:19
14.230975,46.029314,587.5,2015-06-02T16:25:20Z,2015-06-02 18:25:20
14.231053,46.02934,588.7,2015-06-02T16:25:21Z,2015-06-02 18:25:21
14.231107,46.029362,589.5,2015-06-02T16:25:22Z,2015-06-02 18:25:22
14.231164,46.029384,590.4,2015-06-02T16:25:23Z,2015-06-02 18:25:23
14.231224,46.02941,591.3,2015-06-02T16:25:24Z,2015-06-02 18:25:24
14.231294,46.029446,592.3,2015-06-02T16:25:25Z,2015-06-02 18:25:25
14.231323,46.029485,593.2,2015-06-02T16:25:26Z,2015-06-02 18:25:26
14.231328,46.029514,593.7,2015-06-02T16:25:27Z,2015-06-02 18:25:27
14.231387,46.029573,595,2015-06-02T16:25:28Z,2015-06-02 18:25:28
14.231548,46.029728,597.4,2015-06-02T16:25:31Z,2015-06-02 18:25:31
14.231636,46.029771,597.9,2015-06-02T16:25:32Z,2015-06-02 18:25:32
14.231725,46.029806,598.2,2015-06-02T16:25:34Z,2015-06-02 18:25:34
